id,Street,Housenumber,Box,Floor,City,Postalcode,Property type,Region,District,Subtype,Price,Type of sale,Construction year,Bedroom Count,Habitable surface,Kitchen type,Furnished,Fireplace,Terrace,Garden,Garden surface,Facades,SwimmingPool,Condition,EPC score,Latitude,Longitude
10683060,Lippenslaan,"36,",0,0.0,Knokke-Heist,8300,0,FLANDERS,Brugge,HOUSE,749000.0,residential_sale,1996.0,0.0,90.0,0,False,False,0,0,92.0,0.0,False,0,0,51.3421611,3.2877541
10591096,Boulevard Henri Rolin,"2,B22",0,2.0,Waterloo,1410,URBAN,WALLONIE,Nivelles,APARTMENT,530000.0,residential_sale,2025.0,2.0,117.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,4.0,False,AS_NEW,A+,50.7116786,4.3990404
10657920,Hugo Verrieststraat,"22,",0,0.0,Meulebeke,8760,0,FLANDERS,Tielt,VILLA,275000.0,residential_sale,1979.0,4.0,205.0,0,False,False,0,True,703.0,4.0,False,TO_BE_DONE_UP,D,50.9459165,3.2837727
10404804,0,0,0,0.0,Montignies-sur-Sambre,6061,0,WALLONIE,Charleroi,HOUSE,185000.0,residential_sale,0.0,4.0,202.0,0,0,True,0,0,0.0,0.0,0,TO_BE_DONE_UP,E,0.0,0.0
10673121,Rue de la Source,1,0,0.0,Saive,4671,URBAN,WALLONIE,Liège,HOUSE,195000.0,residential_sale,1963.0,2.0,76.0,NOT_INSTALLED,0,False,0,True,366.0,4.0,False,TO_BE_DONE_UP,G,50.6643908,5.6859692
10674615,Saule-Marie,8,0,0.0,Marchin,4570,0,WALLONIE,Huy,HOUSE,185000.0,residential_sale,1850.0,4.0,238.0,HYPER_EQUIPPED,0,True,True,0,658.0,2.0,0,GOOD,E,50.458483,5.2261064
10683106,0,0,0,0.0,VICHTE,8570,0,FLANDERS,Kortrijk,VILLA,575000.0,residential_sale,0.0,4.0,195.0,INSTALLED,0,True,True,True,1082.0,4.0,0,GOOD,E,0.0,0.0
10227791,Avenue des Villas,14,0,3.0,Ottignies-Louvain-la-Neuve,1340,URBAN,WALLONIE,Nivelles,PENTHOUSE,695000.0,residential_sale,2022.0,3.0,159.0,NOT_INSTALLED,False,False,True,0,0.0,0.0,0,AS_NEW,A,50.6700769,4.5676258
10683062,Putsesteenweg,201,0,0.0,Bonheiden,2820,SHOP_STREET,FLANDERS,Mechelen,HOUSE,378000.0,residential_sale,1934.0,3.0,194.0,0,0,True,0,True,665.0,3.0,0,0,0,51.0359222,4.5333277
10683059,Lippenslaan,"231,",0,0.0,Knokke-Heist,8300,0,FLANDERS,Brugge,APARTMENT,675000.0,residential_sale,2003.0,0.0,91.0,0,False,False,0,0,0.0,2.0,False,GOOD,A,51.3480736,3.2884448
10673155,Rue Champ Rodange,42,0,0.0,Waterloo,1410,RESIDENTIAL,WALLONIE,Nivelles,HOUSE,720000.0,residential_sale,1988.0,4.0,348.0,USA_HYPER_EQUIPPED,False,False,True,True,1066.0,3.0,0,AS_NEW,C,50.7108643,4.3676
10660143,Moortelveld,50,0,0.0,Denderleeuw,9470,0,FLANDERS,Aalst,HOUSE,446000.0,residential_sale,2023.0,4.0,228.0,HYPER_EQUIPPED,False,False,True,True,477.0,3.0,False,AS_NEW,A,50.9011749,4.0418481
10674693,Tongstraat,8,0,0.0,Gent,9000,RESIDENTIAL,FLANDERS,Gent,HOUSE,285000.0,residential_sale,1899.0,3.0,110.0,SEMI_EQUIPPED,0,True,0,True,54.0,2.0,0,TO_RESTORE,C,51.0453584,3.7417683
10683135,Quai du Roi-Albert,50,0,0.0,Liège,4020,0,WALLONIE,Liège,APARTMENT_BLOCK,316000.0,residential_sale,0.0,7.0,193.0,0,0,True,0,True,0.0,2.0,0,TO_BE_DONE_UP,F,50.644456,5.5943391
9908113,Avenue du Port,86C,0,1.0,Bruxelles,1000,URBAN,BRUSSELS,Brussels,APARTMENT,525000.0,residential_sale,2022.0,3.0,132.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,0.0,False,AS_NEW,A,50.8648307,4.3491892
10580343,Rue des Vignes,15A,0,1.0,Ottignies-Louvain-la-Neuve Louvain-la-Neuve,1348,URBAN,WALLONIE,Nivelles,APARTMENT,465000.0,residential_sale,2022.0,2.0,130.0,USA_HYPER_EQUIPPED,0,False,True,True,0.0,4.0,False,AS_NEW,B,50.6594228,4.615055
10683421,Avenue des Grenadiers,8,0,3.0,Ixelles,1050,0,BRUSSELS,Brussels,APARTMENT,300000.0,residential_sale,1970.0,1.0,64.0,0,False,False,True,0,0.0,4.0,False,0,G,50.8105558,4.3906246
10650756,Avenue Joseph Lebeau,1A, 22,2.0,Huy,4500,URBAN,WALLONIE,Huy,APARTMENT,229000.0,residential_sale,2013.0,2.0,80.0,SEMI_EQUIPPED,0,True,True,0,0.0,0.0,0,GOOD,B,50.5233236,5.2416471
10651409,Village,11,0,0.0,Welkenraedt,4841,ISOLATED,WALLONIE,Verviers,HOUSE,235000.0,residential_sale,1850.0,5.0,230.0,NOT_INSTALLED,False,False,0,True,432.0,3.0,False,GOOD,E,50.6768031,5.9322879
10652947,Viermaartlaan,167, 302,3.0,Ronse,9600,0,FLANDERS,Oudenaarde,APARTMENT,219000.0,residential_sale,2001.0,2.0,125.0,SEMI_EQUIPPED,0,True,True,0,0.0,2.0,0,GOOD,B,50.7402268,3.5897553
10650938,Kruisstraat,166,0,0.0,Ronse,9600,URBAN,FLANDERS,Oudenaarde,HOUSE,220000.0,residential_sale,1930.0,4.0,171.0,INSTALLED,False,False,0,True,182.0,2.0,False,GOOD,B,50.7542668,3.5921714
10651068,Boulevard Hector Denis,50,0,0.0,Liege,4000,URBAN,WALLONIE,Liège,TOWN_HOUSE,189000.0,residential_sale,1951.0,2.0,110.0,NOT_INSTALLED,False,False,True,True,210.0,2.0,False,TO_BE_DONE_UP,F,50.6637169,5.5807635
10683078,Stroomkesstraat,"4,",0,0.0,Wontergem,9800,0,FLANDERS,Gent,HOUSE,228000.0,residential_sale,1959.0,3.0,94.0,INSTALLED,False,False,0,True,315.0,3.0,False,TO_RENOVATE,F,50.979313,3.4427395
10578160,Allee Christian de Duve,11,0,2.0,Sint-Lambrechts-Woluwe,1200,RESIDENTIAL,BRUSSELS,Brussels,APARTMENT,540000.0,residential_sale,2020.0,2.0,120.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,3.0,False,AS_NEW,B,50.852874,4.4286618
9910183,Avenue du Port,86C,0,3.0,Bruxelles,1000,URBAN,BRUSSELS,Brussels,APARTMENT,540000.0,residential_sale,2022.0,3.0,132.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,0.0,False,AS_NEW,A,50.8648307,4.3491892
10683122,Trapstraat,12, 1,0.0,Duffel,2570,0,FLANDERS,Mechelen,APARTMENT,215000.0,residential_sale,1973.0,2.0,85.0,SEMI_EQUIPPED,0,True,True,True,0.0,3.0,0,0,C,51.0894879,4.5128233
10456504,Allée Christian de Duve,11-17,0,1.0,Woluwe-Saint-Lambert,1200,ISOLATED,BRUSSELS,Brussels,APARTMENT,540000.0,residential_sale,2023.0,3.0,120.0,USA_HYPER_EQUIPPED,0,False,True,0,0.0,2.0,False,AS_NEW,B,50.852874,4.4286618
10651407,Rue Sondeville,26,B,2.0,Oupeye,4680,COUNTRY,WALLONIE,Liège,APARTMENT,239000.0,residential_sale,1995.0,3.0,124.0,INSTALLED,False,False,True,True,0.0,4.0,False,GOOD,C,50.7077208,5.6513463
10669119,Sint-Dionysiusstraat,13-15,0,2.0,Gent Sint-Denijs-Westrem,9051,URBAN,FLANDERS,Gent,APARTMENT,370000.0,residential_sale,2024.0,2.0,85.0,HYPER_EQUIPPED,False,False,True,0,0.0,2.0,False,AS_NEW,0,51.0193988,3.6691454
10657583,Rue de la Bruyère,73,0,0.0,Rixensart Genval,1332,RESIDENTIAL,WALLONIE,Nivelles,HOUSE,485000.0,residential_sale,1930.0,3.0,148.0,SEMI_EQUIPPED,False,False,0,True,232.0,3.0,False,GOOD,D,50.7212421,4.4937068
10456502,Allée Christian de Duve,11-17,0,3.0,Woluwe-Saint-Lambert,1200,ISOLATED,BRUSSELS,Brussels,APARTMENT,545000.0,residential_sale,2023.0,2.0,120.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,2.0,False,AS_NEW,B,50.852874,4.4286618
10683058,Acacialaan,"72,",0,0.0,Knokke-Heist,8301,0,FLANDERS,Brugge,VILLA,1090000.0,residential_sale,0.0,3.0,204.0,0,False,False,0,True,554.0,0.0,False,0,0,51.3422698,3.2764904
10683040,Zeelaan,"200,",0,6.0,De Panne,8660,0,FLANDERS,Veurne,APARTMENT,280000.0,residential_sale,1968.0,2.0,102.0,INSTALLED,False,False,0,0,0.0,2.0,False,GOOD,B,51.1027216,2.5908796
10683379,Mie Merkenstraat,17/1,0,0.0,Maasmechelen,3630,URBAN,FLANDERS,Tongeren,GROUND_FLOOR,200000.0,residential_sale,0.0,1.0,55.0,INSTALLED,False,False,0,0,0.0,3.0,False,GOOD,0,50.9877691,5.695681
10560966,Avenue des Communautes,4,0,14.0,Evere,1140,URBAN,BRUSSELS,Brussels,APARTMENT,595000.0,residential_sale,2022.0,3.0,140.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,2.0,False,AS_NEW,A,50.859963,4.4210558
10683056,Meerlaan,"4,",0,3.0,Zottegem,9620,URBAN,FLANDERS,Aalst,APARTMENT,310500.0,residential_sale,2024.0,2.0,99.0,INSTALLED,False,False,True,0,0.0,2.0,False,AS_NEW,0,50.8672185,3.8086101
10683052,Luxemburgstraat,"3,",0,1.0,Oostende,8400,URBAN,FLANDERS,Oostend,APARTMENT,165000.0,residential_sale,1960.0,1.0,56.0,0,False,False,True,0,0.0,2.0,False,GOOD,D,51.2204592,2.8886269
10683057,Meerlaan,"4,",0,3.0,Zottegem,9620,0,FLANDERS,Aalst,APARTMENT,319500.0,residential_sale,2024.0,2.0,104.0,INSTALLED,False,False,True,0,0.0,2.0,False,AS_NEW,0,50.8672185,3.8086101
10233050,Rue du Prince Royal,37-41,0,3.0,Ixelles,1050,ISOLATED,BRUSSELS,Brussels,PENTHOUSE,880000.0,residential_sale,2024.0,3.0,119.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,3.0,False,AS_NEW,C,50.8347756,4.3622016
10683046,Rozenstraat,"11,",0,0.0,Scherpenheuvel-Zichem,3270,0,FLANDERS,Leuven,HOUSE,193000.0,residential_sale,1961.0,2.0,134.0,INSTALLED,False,False,0,True,210.0,0.0,False,TO_BE_DONE_UP,F,50.9806782,4.9715932
10683054,Meerlaan,"4,",0,3.0,Zottegem,9620,URBAN,FLANDERS,Aalst,APARTMENT,303000.0,residential_sale,2024.0,2.0,87.0,0,False,False,True,0,0.0,2.0,False,AS_NEW,0,50.8672185,3.8086101
10683055,Meerlaan,"4,",0,3.0,Zottegem,9620,URBAN,FLANDERS,Aalst,APARTMENT,305500.0,residential_sale,2024.0,2.0,86.0,0,False,False,True,0,0.0,2.0,False,AS_NEW,0,50.8672185,3.8086101
10683067,Borzestraat,"5, 8",0,3.0,Antwerp,2000,0,FLANDERS,Antwerp,APARTMENT,274000.0,residential_sale,1950.0,2.0,75.0,INSTALLED,0,True,0,0,0.0,2.0,0,GOOD,E,51.220773,4.4065549
10668465,Tolpoortstraat,40,0,0.0,Deinze,9800,0,FLANDERS,Gent,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,False,False,0,0,0.0,0.0,0,0,A,50.9823472,3.5305919
10625335,Rue Froissart,86,6,7.0,Bruxelles,1000,URBAN,BRUSSELS,Brussels,PENTHOUSE,675000.0,residential_sale,2019.0,1.0,99.0,USA_INSTALLED,False,False,True,0,0.0,4.0,False,AS_NEW,B,50.8400258,4.3822785
10651408,Rue Saint-Gilles,359,0,0.0,Liege,4000,ISOLATED,WALLONIE,Liège,HOUSE,149000.0,residential_sale,1899.0,4.0,129.0,SEMI_EQUIPPED,False,False,True,True,75.0,2.0,False,TO_RENOVATE,G,50.6333814,5.5506003
10562232,Gentweg,64,0,0.0,Lembeke,9971,COUNTRY,FLANDERS,Eeklo,HOUSE,295000.0,residential_sale,0.0,2.0,159.0,INSTALLED,False,False,True,0,734.0,4.0,False,TO_BE_DONE_UP,F,51.1726657,3.6615784
10683069,Steenweg,"93,",0,0.0,Rekem,3621,0,FLANDERS,Tongeren,HOUSE,199000.0,residential_sale,1958.0,3.0,136.0,0,False,False,0,True,327.0,0.0,False,GOOD,0,50.9192214,5.6843033
10683029,Speelmansstraat,"11,",0,0.0,Brugge,8000,0,FLANDERS,Brugge,HOUSE,315000.0,residential_sale,0.0,3.0,140.0,INSTALLED,False,False,0,True,75.0,2.0,False,TO_RENOVATE,E,51.2144833,3.2330839
10571862,Politeshofstraat,"31,",0,0.0,Antwerp,2018,URBAN,FLANDERS,Antwerp,HOUSE,347500.0,residential_sale,1968.0,2.0,164.0,INSTALLED,False,False,True,0,92.0,2.0,False,TO_RENOVATE,F,51.1980948,4.393669
10682987,Molenstraat,93,0,0.0,HOEVENEN,2940,URBAN,FLANDERS,Antwerp,HOUSE,265000.0,residential_sale,2021.0,4.0,174.0,0,0,True,0,True,400.0,3.0,0,0,F,51.3087005,4.4109783
10683068,Harlingerhof,"37,",0,0.0,Maldegem,9990,0,FLANDERS,Eeklo,HOUSE,340000.0,residential_sale,1970.0,4.0,0.0,INSTALLED,False,False,0,True,0.0,4.0,False,GOOD,C,51.2065981,3.4739846
10682971,0,0,0,0.0,AUVELAIS,5060,0,WALLONIE,Namur,HOUSE,159000.0,residential_sale,0.0,3.0,175.0,SEMI_EQUIPPED,0,True,True,True,195.0,3.0,0,TO_RENOVATE,G,0.0,0.0
10682967,0,0,0,0.0,ANSEREMME,5500,0,WALLONIE,Dinant,HOUSE,650000.0,residential_sale,2012.0,4.0,300.0,INSTALLED,0,True,0,0,10305.0,4.0,0,0,A,0.0,0.0
10683024,Witte Brigadelaan,"65,",0,0.0,Nieuwpoort,8620,URBAN,FLANDERS,Veurne,HOUSE,285000.0,residential_sale,0.0,2.0,0.0,0,False,False,True,True,336.0,1.0,False,TO_RENOVATE,F,51.127438,2.7452113
10682970,0,0,0,0.0,ARSIMONT,5060,0,WALLONIE,Namur,HOUSE,89000.0,residential_sale,0.0,1.0,75.0,NOT_INSTALLED,0,True,0,0,168.0,2.0,0,TO_RENOVATE,G,0.0,0.0
10683018,peulisbaan,34,0,0.0,RIJMENAM,2820,0,FLANDERS,Mechelen,VILLA,885000.0,residential_sale,1978.0,3.0,361.0,USA_HYPER_EQUIPPED,0,True,0,True,2165.0,4.0,0,AS_NEW,B,51.0174011,4.5834061
10660144,Moortelveld,50,A,0.0,Denderleeuw,9470,0,FLANDERS,Aalst,HOUSE,389000.0,residential_sale,2023.0,4.0,218.0,NOT_INSTALLED,False,False,True,True,320.0,2.0,False,AS_NEW,A,50.9011749,4.0418481
10683002,Akkerlaan,54,0,0.0,Schoten,2900,0,FLANDERS,Antwerp,TOWN_HOUSE,342000.0,residential_sale,1968.0,2.0,157.0,INSTALLED,0,True,0,0,205.0,2.0,0,GOOD,C,51.2463457,4.5073262
10682965,Poelsnepstraat,15, 2.1,0.0,Gent,9000,0,FLANDERS,Gent,FLAT_STUDIO,225000.0,residential_sale,2008.0,1.0,40.0,NOT_INSTALLED,0,True,0,0,0.0,2.0,0,GOOD,B,51.0335249,3.7131352
10682968,0,0,0,0.0,GOOREIND,2990,0,FLANDERS,Antwerp,HOUSE,545000.0,residential_sale,1977.0,3.0,267.0,INSTALLED,0,True,0,0,1485.0,3.0,0,GOOD,F,0.0,0.0
10607256,0,0,0,0.0,Carnières,7141,0,WALLONIE,Thuin,HOUSE,140000.0,residential_sale,0.0,2.0,0.0,INSTALLED,0,True,0,0,0.0,0.0,0,GOOD,D,0.0,0.0
10683016,0,0,0,4.0,Uccle,1180,0,BRUSSELS,Brussels,APARTMENT,315000.0,residential_sale,1975.0,1.0,85.0,HYPER_EQUIPPED,0,True,True,0,0.0,2.0,0,GOOD,G,0.0,0.0
10683082,Warandestraat,"39,",0,0.0,Moorsele,8560,0,FLANDERS,Kortrijk,HOUSE,149000.0,residential_sale,1939.0,4.0,212.0,0,False,False,0,True,379.0,2.0,False,TO_RENOVATE,F,50.8373395,3.1661357
10664782,Daverlostraat,170,72,3.0,Brugge,8310,0,FLANDERS,Brugge,APARTMENT,170000.0,residential_sale,0.0,1.0,55.0,0,0,False,True,0,0.0,0.0,0,GOOD,B,51.1937219,3.2544064
10673191,Rue du Chenay,4,0,0.0,Herbeumont,6887,COUNTRY,WALLONIE,Neufchâteau,HOUSE,250000.0,residential_sale,1983.0,4.0,148.0,USA_INSTALLED,False,False,True,True,1601.0,4.0,False,TO_RENOVATE,F,49.8026246,5.3586894
10651014,Justitiestraat,"4,20",0,3.0,Antwerp,2018,URBAN,FLANDERS,Antwerp,APARTMENT,270000.0,residential_sale,1960.0,1.0,52.0,USA_INSTALLED,0,False,True,0,0.0,2.0,0,AS_NEW,B,51.2091145,4.4057879
10660145,Moortelveld,52,0,0.0,Denderleeuw,9470,0,FLANDERS,Aalst,HOUSE,389000.0,residential_sale,2023.0,4.0,218.0,HYPER_EQUIPPED,0,False,True,True,330.0,2.0,False,AS_NEW,A,50.9010339,4.0417374
10651041,Rue d'Aubange,73,0,2.0,Messancy,6780,0,WALLONIE,Arlon,APARTMENT,320000.0,residential_sale,2015.0,2.0,95.0,USA_INSTALLED,0,True,True,0,0.0,3.0,0,AS_NEW,B,49.58505,5.8141667
10466958,Allée de la Fragne,4,0,0.0,Nivelles,1400,0,WALLONIE,Nivelles,HOUSE,550000.0,residential_sale,1975.0,5.0,210.0,HYPER_EQUIPPED,0,True,True,True,767.0,4.0,0,AS_NEW,E,50.5903243,4.3313303
10650920,Clos du Verger,17,0,0.0,Chaumont-Gistoux,1325,COUNTRY,WALLONIE,Nivelles,VILLA,385000.0,residential_sale,1988.0,3.0,125.0,INSTALLED,False,False,True,True,1043.0,4.0,False,GOOD,E,50.6590543,4.6742756
10657876,Avenue Paul Dejaer,2,0,3.0,Saint-Gilles,1060,URBAN,BRUSSELS,Brussels,APARTMENT,350000.0,residential_sale,1930.0,2.0,91.0,HYPER_EQUIPPED,False,False,0,0,0.0,3.0,False,AS_NEW,F,50.8266795,4.3448379
10629620,Chaussee de Waterloo,836,3.01,3.0,Uccle,1180,RESIDENTIAL,BRUSSELS,Brussels,PENTHOUSE,1650000.0,residential_sale,2021.0,3.0,235.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,2.0,False,AS_NEW,B,50.8077519,4.3714634
10651011,Boulevard du Souverain,292,0,4.0,Woluwe-Saint-Pierre,1150,URBAN,BRUSSELS,Brussels,APARTMENT,399000.0,residential_sale,2004.0,2.0,90.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,2.0,False,GOOD,E,50.8177555,4.4262457
10680085,Quartier Prince d'Orange,.,0,0.0,Braine-l'Alleud,1420,RESIDENTIAL,WALLONIE,Nivelles,VILLA,585000.0,residential_sale,1988.0,2.0,170.0,INSTALLED,False,False,True,True,927.0,4.0,0,TO_BE_DONE_UP,C,50.6798735,4.392658
10600053,rue Groeselenberg,51,0,2.0,Uccle,1180,COUNTRY,BRUSSELS,Brussels,PENTHOUSE,1360000.0,residential_sale,2022.0,3.0,179.0,USA_HYPER_EQUIPPED,False,False,True,0,0.0,4.0,False,AS_NEW,C,50.8025842,4.352513
10652807,Henri Brounsstraat,18,0,0.0,Machelen (vlaams-brabant),1830,URBAN,FLANDERS,Halle-Vilvoorde,HOUSE,495000.0,residential_sale,1910.0,4.0,292.0,USA_HYPER_EQUIPPED,False,False,True,True,955.0,3.0,False,TO_RENOVATE,D,50.9094891,4.4331523
10651256,Weldadigheidstraat,2,0,0.0,Lievegem,9930,COUNTRY,FLANDERS,Gent,HOUSE,495000.0,residential_sale,1930.0,4.0,194.0,USA_HYPER_EQUIPPED,False,False,True,True,975.0,3.0,False,GOOD,B,51.1136326,3.5629715
10651623,Fonteinstraat,2,0,0.0,Oud-Heverlee,3050,ISOLATED,FLANDERS,Leuven,MIXED_USE_BUILDING,425000.0,residential_sale,1935.0,3.0,278.0,USA_HYPER_EQUIPPED,0,False,True,True,457.0,3.0,False,GOOD,C,50.8398296,4.6638635
10653112,Avenue des Goëlands,9,0,0.0,Woluwe-Saint-Pierre,1150,ISOLATED,BRUSSELS,Brussels,HOUSE,1030000.0,residential_sale,1962.0,4.0,187.0,USA_INSTALLED,False,False,True,True,388.0,3.0,False,AS_NEW,E,50.8250394,4.4218397
10651760,Sinte Annalaan,101-105,0,0.0,Aalst,9300,0,FLANDERS,Aalst,APARTMENT_GROUP,0.0,group_sale,0.0,0.0,0.0,0,0,False,0,0,0.0,0.0,0,0,0,50.9421635,4.0283225
10683088,Zustersstraat,"26,",0,0.0,Zeebrugge,8380,URBAN,FLANDERS,Brugge,HOUSE,318000.0,residential_sale,1950.0,0.0,230.0,INSTALLED,False,False,True,True,81.0,2.0,False,GOOD,C,51.3300907,3.2079929
10657786,Avenue Hulet,13,0,0.0,Rixensart,1332,ISOLATED,WALLONIE,Nivelles,VILLA,480000.0,residential_sale,1964.0,4.0,191.0,SEMI_EQUIPPED,False,False,True,True,696.0,4.0,False,TO_BE_DONE_UP,E,50.7158093,4.496503
10668996,Rue de Geneve,19,0,6.0,Evere,1140,0,BRUSSELS,Brussels,APARTMENT,385000.0,residential_sale,2012.0,2.0,100.0,USA_HYPER_EQUIPPED,True,False,True,0,0.0,2.0,0,AS_NEW,C,50.8628244,4.4035841
10682991,Honderd Bunders,15,0,0.0,Begijnendijk,3130,0,FLANDERS,Leuven,HOUSE,315000.0,residential_sale,1953.0,3.0,134.0,SEMI_EQUIPPED,0,True,0,True,1579.0,4.0,0,TO_RENOVATE,F,51.0214307,4.7959869
10679672,Rue Georges Leclercq,141,0,0.0,Forest,1190,URBAN,BRUSSELS,Brussels,HOUSE,530000.0,residential_sale,1930.0,5.0,250.0,HYPER_EQUIPPED,False,False,True,True,170.0,2.0,False,GOOD,G,50.8229816,4.3240196
10682994,Carnotstraat,65,28,1.0,Antwerp,2060,0,FLANDERS,Antwerp,APARTMENT,110000.0,residential_sale,0.0,1.0,34.0,INSTALLED,False,False,0,0,0.0,0.0,False,GOOD,B,51.2184167,4.424929
10658229,Befferstraat,15,0,0.0,Mechelen,2800,0,FLANDERS,Mechelen,HOUSE,535000.0,residential_sale,1756.0,3.0,209.0,0,0,True,True,0,64.0,3.0,0,TO_RENOVATE,F,51.0282543,4.4818299
10683051,Van Bunnenlaan,"6,",0,5.0,Knokke-Heist,8300,0,FLANDERS,Brugge,APARTMENT,1295000.0,residential_sale,0.0,3.0,90.0,0,False,False,True,0,0.0,2.0,False,AS_NEW,0,51.3524196,3.2901747
10683383,Broeke,184,0,0.0,Ronse,9600,0,FLANDERS,Oudenaarde,HOUSE,295000.0,residential_sale,0.0,2.0,171.0,INSTALLED,False,False,0,True,1288.0,0.0,False,AS_NEW,F,50.7587602,3.5989131
10674638,Heernislaan,105,0,0.0,Gent,9000,URBAN,FLANDERS,Gent,APARTMENT_BLOCK,765000.0,residential_sale,1930.0,3.0,210.0,INSTALLED,0,True,True,True,151.0,2.0,0,GOOD,C,51.0479702,3.7451194
10658695,Clos des Chasseurs,16,0,0.0,Woluwe-Saint-Pierre,1150,ISOLATED,BRUSSELS,Brussels,HOUSE,525000.0,residential_sale,1962.0,3.0,106.0,USA_HYPER_EQUIPPED,False,False,True,0,112.0,2.0,False,AS_NEW,F,50.8253983,4.4551436
10658240,Stuikberg,32,0,0.0,Londerzeel,1840,0,FLANDERS,Halle-Vilvoorde,HOUSE,425000.0,residential_sale,1966.0,3.0,190.0,INSTALLED,0,True,True,True,814.0,4.0,0,GOOD,C,51.031812,4.3017306
10674944,Plantenstraat,43, 2,2.0,Oostende,8400,0,FLANDERS,Oostend,APARTMENT,139000.0,residential_sale,0.0,2.0,75.0,INSTALLED,0,True,0,0,0.0,2.0,0,GOOD,D,51.2205824,2.9097042
10673234,Rue Georges et Jacques Martin,15,0,0.0,Woluwe-Saint-Pierre,1150,ISOLATED,BRUSSELS,Brussels,GROUND_FLOOR,275000.0,residential_sale,1920.0,1.0,50.0,HYPER_EQUIPPED,0,False,True,True,0.0,0.0,False,JUST_RENOVATED,F,50.837613,4.4122756
10683099,0,0,0,0.0,MUSSY-LA-VILLE,6750,0,WALLONIE,Virton,HOUSE,380000.0,residential_sale,0.0,3.0,0.0,INSTALLED,0,True,True,True,1684.0,4.0,0,JUST_RENOVATED,D,0.0,0.0
10673111,Dieudonné Lefèvrestraat,205,0,1.0,Bruxelles,1020,URBAN,BRUSSELS,Brussels,APARTMENT,269000.0,residential_sale,1920.0,3.0,110.0,INSTALLED,False,False,0,0,0.0,2.0,False,TO_BE_DONE_UP,E,50.8703254,4.3443256
10683007,De Smet de Naeyerlaan,169,0402,4.0,Blankenberge,8370,0,FLANDERS,Brugge,DUPLEX,429000.0,residential_sale,0.0,2.0,111.0,HYPER_EQUIPPED,True,False,True,0,0.0,0.0,False,AS_NEW,A,51.3119816,3.1314143
10680485,0,0,0,0.0,Anderlues,6150,0,WALLONIE,Thuin,APARTMENT_BLOCK,195000.0,residential_sale,0.0,3.0,263.0,NOT_INSTALLED,0,True,True,0,391.0,2.0,0,GOOD,G,0.0,0.0
10682903,Rue des Viviers au Bois,166,0,0.0,Beloeil,7970,0,WALLONIE,Ath,HOUSE,400000.0,residential_sale,1981.0,4.0,218.0,SEMI_EQUIPPED,0,True,True,True,2365.0,4.0,0,GOOD,D,50.5436194,3.7333518
10682984,Generaal Slingeneyerlaan,117, 1,1.0,Deurne,2100,0,FLANDERS,Antwerp,APARTMENT,209000.0,residential_sale,1957.0,2.0,81.0,INSTALLED,0,True,0,True,0.0,3.0,0,TO_BE_DONE_UP,C,51.2291048,4.4770022
10683004,chaussée de heusy,41,0,0.0,Verviers,4800,URBAN,WALLONIE,Verviers,HOUSE,139500.0,residential_sale,0.0,3.0,115.0,0,0,True,0,True,165.0,0.0,0,TO_RENOVATE,G,50.5899179,5.8661629
10682890,"Avenue Napoléon, 24",0,0,0.0,Braine-l'Alleud,1420,RESIDENTIAL,WALLONIE,Nivelles,HOUSE,345000.0,residential_sale,1930.0,4.0,175.0,INSTALLED,False,False,True,True,168.0,2.0,0,0,G,50.6849918,4.3782222
10682895,Dokter Spitaelslaan,422,0,0.0,Lembeek,1502,RESIDENTIAL,FLANDERS,Halle-Vilvoorde,HOUSE,239000.0,residential_sale,1899.0,2.0,0.0,NOT_INSTALLED,False,False,True,0,300.0,3.0,0,TO_RENOVATE,F,50.7070529,4.2493509
10682973,Onkerzelestraat,110,0,0.0,Geraardsbergen,9500,0,FLANDERS,Aalst,MANOR_HOUSE,1350000.0,residential_sale,0.0,4.0,350.0,INSTALLED,0,True,0,0,72000.0,0.0,0,0,0,50.7792504,3.9060293
10682972,Kerkplein,2,0,0.0,Ronse,9600,0,FLANDERS,Oudenaarde,MANSION,165000.0,residential_sale,0.0,5.0,250.0,SEMI_EQUIPPED,0,True,0,0,180.0,2.0,0,TO_RENOVATE,0,50.7455972,3.6029902
10682932,Pastoor Dergentstraat,99,0,2.0,GELRODE,3200,0,FLANDERS,Leuven,APARTMENT,337900.0,residential_sale,2023.0,2.0,101.0,HYPER_EQUIPPED,0,True,True,0,0.0,4.0,0,0,A,50.9645469,4.8007862
10683001,Hofstadestraat,3,0,0.0,Berchem,2600,0,FLANDERS,Antwerp,HOUSE,399000.0,residential_sale,0.0,2.0,123.0,INSTALLED,0,True,True,0,80.0,2.0,0,0,0,51.1930328,4.4474839
